Vandportalen - www.vandportalen.dk
Lokalitet:;22.36 Storå, Ved Gl. Grydholt
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 12-10-2024 23:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;07-10-2024 09:14

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
05-03-2006 00:00;6587.746;2
06-03-2006 00:00;6459.318;2
07-03-2006 00:00;6401.554;2
08-03-2006 00:00;6233.373;2
09-03-2006 00:00;6246.117;2
10-03-2006 00:00;6191.074;2
11-03-2006 00:00;5959.080;2
12-03-2006 00:00;5730.107;2
13-03-2006 00:00;5702.575;2
14-03-2006 00:00;5689.357;2
15-03-2006 00:00;5638.959;2
16-03-2006 00:00;5573.079;2
17-03-2006 00:00;5501.924;2
18-03-2006 00:00;5513.190;2
19-03-2006 00:00;5721.744;2
20-03-2006 00:00;6306.898;2
21-03-2006 00:00;6093.422;2
22-03-2006 00:00;5921.380;2
23-03-2006 00:00;5867.564;2
24-03-2006 00:00;5742.733;2
25-03-2006 00:00;5591.728;2
26-03-2006 00:00;5803.503;2
27-03-2006 00:00;7924.564;2
28-03-2006 00:00;11690.961;2
29-03-2006 00:00;13549.763;2
30-03-2006 00:00;12165.226;2
31-03-2006 00:00;12760.130;2
01-04-2006 00:00;12420.588;2
02-04-2006 00:00;11934.536;2
03-04-2006 00:00;11125.269;2
04-04-2006 00:00;10911.970;2
05-04-2006 00:00;10181.840;2
06-04-2006 00:00;9512.520;2
07-04-2006 00:00;10645.046;2
08-04-2006 00:00;10236.427;2
09-04-2006 00:00;10557.538;2
10-04-2006 00:00;11376.891;2
11-04-2006 00:00;10139.153;2
12-04-2006 00:00;9781.092;2
13-04-2006 00:00;10157.562;2
14-04-2006 00:00;10739.942;2
15-04-2006 00:00;9635.008;2
16-04-2006 00:00;8812.926;2
17-04-2006 00:00;8371.996;2
18-04-2006 00:00;8213.130;2
19-04-2006 00:00;7854.219;2
20-04-2006 00:00;9648.072;2
21-04-2006 00:00;9466.343;2
22-04-2006 00:00;12767.232;2
23-04-2006 00:00;13230.575;2
24-04-2006 00:00;11079.198;2
25-04-2006 00:00;9864.599;2
26-04-2006 00:00;9181.511;2
27-04-2006 00:00;8615.681;2
28-04-2006 00:00;8153.988;2
29-04-2006 00:00;8296.983;2
30-04-2006 00:00;7829.541;2
01-05-2006 00:00;7453.719;2
02-05-2006 00:00;7230.897;2
03-05-2006 00:00;7020.151;2
04-05-2006 00:00;6715.239;2
05-05-2006 00:00;6487.787;2
06-05-2006 00:00;6281.792;2
07-05-2006 00:00;6104.191;2
08-05-2006 00:00;5952.698;2
09-05-2006 00:00;5844.033;2
10-05-2006 00:00;5716.465;2
11-05-2006 00:00;5604.159;2
12-05-2006 00:00;5501.747;2
13-05-2006 00:00;5404.137;2
14-05-2006 00:00;5303.996;2
15-05-2006 00:00;5226.638;2
16-05-2006 00:00;5987.895;2
17-05-2006 00:00;6112.695;2
18-05-2006 00:00;6110.674;2
19-05-2006 00:00;7894.083;2
20-05-2006 00:00;7883.754;2
21-05-2006 00:00;9227.900;2
22-05-2006 00:00;8780.058;2
23-05-2006 00:00;9160.317;2
24-05-2006 00:00;9205.268;2
25-05-2006 00:00;10069.613;2
26-05-2006 00:00;10556.969;2
27-05-2006 00:00;8973.519;2
28-05-2006 00:00;8917.699;2
29-05-2006 00:00;9734.458;2
30-05-2006 00:00;9355.944;2
31-05-2006 00:00;8294.997;2
01-06-2006 00:00;8099.876;2
02-06-2006 00:00;7671.850;2
03-06-2006 00:00;7229.967;2
04-06-2006 00:00;6922.419;2
05-06-2006 00:00;6574.284;2
06-06-2006 00:00;6282.873;2
07-06-2006 00:00;6060.886;2
08-06-2006 00:00;5903.820;2
09-06-2006 00:00;5709.418;2
10-06-2006 00:00;5519.826;2
11-06-2006 00:00;5296.755;2
12-06-2006 00:00;5093.261;2
13-06-2006 00:00;4957.826;2
14-06-2006 00:00;4817.546;2
15-06-2006 00:00;4676.499;2
16-06-2006 00:00;4632.851;2
17-06-2006 00:00;4575.213;2
18-06-2006 00:00;4438.186;2
19-06-2006 00:00;4340.422;2
20-06-2006 00:00;4288.675;2
21-06-2006 00:00;4330.061;2
22-06-2006 00:00;4267.200;2
23-06-2006 00:00;4380.544;2
24-06-2006 00:00;4322.901;2
25-06-2006 00:00;4086.345;2
26-06-2006 00:00;4121.060;2
27-06-2006 00:00;5897.987;2
28-06-2006 00:00;5700.863;2
29-06-2006 00:00;4868.054;2
30-06-2006 00:00;4565.420;2
01-07-2006 00:00;4366.612;2
02-07-2006 00:00;4182.949;2
03-07-2006 00:00;4004.212;2
04-07-2006 00:00;3840.674;2
05-07-2006 00:00;3756.201;2
06-07-2006 00:00;3629.833;2
07-07-2006 00:00;3534.493;2
08-07-2006 00:00;3481.834;2
09-07-2006 00:00;3404.386;2
10-07-2006 00:00;3398.714;2
11-07-2006 00:00;3453.155;2
12-07-2006 00:00;3933.750;2
13-07-2006 00:00;3715.843;2
14-07-2006 00:00;3444.179;2
15-07-2006 00:00;3289.016;2
16-07-2006 00:00;3158.658;2
17-07-2006 00:00;3040.439;2
18-07-2006 00:00;2970.602;2
19-07-2006 00:00;2918.699;2
20-07-2006 00:00;2874.475;2
21-07-2006 00:00;2831.994;2
22-07-2006 00:00;2800.916;2
23-07-2006 00:00;2801.434;2
24-07-2006 00:00;2884.630;2
25-07-2006 00:00;2814.637;2
26-07-2006 00:00;2746.536;2
27-07-2006 00:00;2705.753;2
28-07-2006 00:00;2677.383;2
29-07-2006 00:00;2825.673;2
30-07-2006 00:00;2873.251;2
31-07-2006 00:00;2874.698;2
01-08-2006 00:00;3346.093;2
02-08-2006 00:00;3567.251;2
03-08-2006 00:00;3945.989;2
04-08-2006 00:00;3783.964;2
05-08-2006 00:00;3665.470;2
06-08-2006 00:00;3304.912;2
07-08-2006 00:00;3125.604;2
08-08-2006 00:00;3036.517;2
09-08-2006 00:00;2998.630;2
10-08-2006 00:00;2977.547;2
11-08-2006 00:00;2996.277;2
12-08-2006 00:00;3358.969;2
13-08-2006 00:00;5058.868;2
14-08-2006 00:00;4885.565;2
15-08-2006 00:00;4789.243;2
16-08-2006 00:00;5721.866;2
17-08-2006 00:00;7100.328;2
18-08-2006 00:00;5451.603;2
19-08-2006 00:00;5660.490;2
20-08-2006 00:00;6767.431;2
21-08-2006 00:00;6512.100;2
22-08-2006 00:00;8331.308;2
23-08-2006 00:00;8535.316;2
24-08-2006 00:00;6637.646;2
25-08-2006 00:00;5843.648;2
26-08-2006 00:00;5506.448;2
27-08-2006 00:00;6221.903;2
28-08-2006 00:00;7015.192;2
29-08-2006 00:00;6197.523;2
30-08-2006 00:00;5778.768;2
31-08-2006 00:00;5417.571;2
01-09-2006 00:00;5295.783;2
02-09-2006 00:00;5429.075;2
03-09-2006 00:00;6072.681;2
04-09-2006 00:00;7276.041;2
05-09-2006 00:00;6268.187;2
06-09-2006 00:00;5603.947;2
07-09-2006 00:00;5486.034;2
08-09-2006 00:00;5406.416;2
09-09-2006 00:00;5093.647;2
10-09-2006 00:00;4807.640;2
11-09-2006 00:00;4646.576;2
12-09-2006 00:00;4555.904;2
13-09-2006 00:00;4483.788;2
14-09-2006 00:00;4400.872;2
15-09-2006 00:00;4345.693;2
16-09-2006 00:00;4273.632;2
17-09-2006 00:00;4176.835;2
18-09-2006 00:00;4141.527;2
19-09-2006 00:00;4159.477;2
20-09-2006 00:00;4192.361;2
21-09-2006 00:00;4126.209;2
22-09-2006 00:00;4078.660;2
23-09-2006 00:00;4013.076;2
24-09-2006 00:00;3944.653;2
25-09-2006 00:00;3902.456;2
26-09-2006 00:00;4055.731;2
27-09-2006 00:00;4550.063;2
28-09-2006 00:00;4424.164;2
29-09-2006 00:00;4302.591;2
30-09-2006 00:00;4494.154;2
01-10-2006 00:00;6225.324;2
02-10-2006 00:00;5976.438;2
03-10-2006 00:00;7757.251;2
04-10-2006 00:00;6694.361;2
05-10-2006 00:00;5960.271;2
06-10-2006 00:00;6029.174;2
07-10-2006 00:00;8717.999;2
08-10-2006 00:00;10079.195;2
09-10-2006 00:00;8514.657;2
10-10-2006 00:00;7328.548;2
11-10-2006 00:00;6676.086;2
12-10-2006 00:00;6272.155;2
13-10-2006 00:00;5927.966;2
14-10-2006 00:00;5647.477;2
15-10-2006 00:00;5423.896;2
16-10-2006 00:00;5297.596;2
17-10-2006 00:00;5256.304;2
18-10-2006 00:00;5326.914;2
19-10-2006 00:00;7402.243;2
20-10-2006 00:00;8124.607;2
21-10-2006 00:00;9431.746;2
22-10-2006 00:00;11286.687;2
23-10-2006 00:00;13072.530;2
24-10-2006 00:00;13273.185;2
25-10-2006 00:00;13313.851;2
26-10-2006 00:00;11983.557;2
27-10-2006 00:00;12378.595;2
28-10-2006 00:00;12393.545;2
29-10-2006 00:00;11192.750;2
30-10-2006 00:00;10775.467;2
31-10-2006 00:00;12409.214;2
01-11-2006 00:00;14989.686;2
02-11-2006 00:00;16352.719;2
03-11-2006 00:00;14694.832;2
04-11-2006 00:00;12184.066;2
05-11-2006 00:00;11299.343;2
06-11-2006 00:00;11117.137;2
07-11-2006 00:00;10270.350;2
08-11-2006 00:00;9851.588;2
09-11-2006 00:00;13120.380;2
10-11-2006 00:00;16051.980;2
11-11-2006 00:00;16436.852;2
12-11-2006 00:00;17043.870;2
13-11-2006 00:00;17648.240;2
14-11-2006 00:00;17237.610;2
15-11-2006 00:00;16962.167;2
16-11-2006 00:00;15622.431;2
17-11-2006 00:00;14689.191;2
18-11-2006 00:00;14697.115;2
19-11-2006 00:00;13899.967;2
20-11-2006 00:00;13034.319;2
21-11-2006 00:00;14290.560;2
22-11-2006 00:00;15799.028;2
23-11-2006 00:00;16178.327;2
24-11-2006 00:00;17209.577;2
25-11-2006 00:00;17348.673;2
26-11-2006 00:00;16762.863;2
27-11-2006 00:00;16083.594;2
28-11-2006 00:00;14210.529;2
29-11-2006 00:00;13100.394;2
30-11-2006 00:00;12305.456;2
01-12-2006 00:00;11580.163;2
02-12-2006 00:00;12092.904;2
03-12-2006 00:00;14971.716;2
04-12-2006 00:00;16597.067;2
05-12-2006 00:00;17463.763;2
06-12-2006 00:00;16958.554;2
07-12-2006 00:00;17060.746;2
08-12-2006 00:00;17706.367;2
09-12-2006 00:00;18451.052;2
10-12-2006 00:00;19195.737;2
11-12-2006 00:00;19940.422;2
12-12-2006 00:00;20685.107;2
13-12-2006 00:00;21429.792;2
14-12-2006 00:00;22112.823;2
15-12-2006 00:00;22990.345;2
16-12-2006 00:00;22237.218;2
17-12-2006 00:00;22051.486;2
18-12-2006 00:00;21632.445;2
19-12-2006 00:00;20508.742;2
20-12-2006 00:00;19293.743;2
21-12-2006 00:00;18288.409;2
22-12-2006 00:00;17275.463;2
23-12-2006 00:00;16238.758;2
24-12-2006 00:00;15406.927;2
25-12-2006 00:00;14751.899;2
26-12-2006 00:00;14112.354;2
27-12-2006 00:00;13573.188;2
28-12-2006 00:00;13209.865;2
29-12-2006 00:00;13068.640;2
30-12-2006 00:00;13013.738;2
31-12-2006 00:00;16098.828;2
01-01-2007 00:00;20365.298;2
02-01-2007 00:00;20348.834;2
03-01-2007 00:00;19742.344;2
04-01-2007 00:00;19240.332;2
05-01-2007 00:00;19634.060;2
06-01-2007 00:00;18840.574;2
07-01-2007 00:00;18006.684;2
08-01-2007 00:00;17818.919;2
09-01-2007 00:00;18627.853;2
10-01-2007 00:00;18657.716;2
11-01-2007 00:00;18808.565;2
12-01-2007 00:00;21801.273;2
13-01-2007 00:00;21639.083;2
14-01-2007 00:00;20486.903;2
15-01-2007 00:00;20248.858;2
16-01-2007 00:00;19312.841;2
17-01-2007 00:00;18400.935;2
18-01-2007 00:00;19147.429;2
19-01-2007 00:00;21318.218;2
20-01-2007 00:00;22162.345;2
21-01-2007 00:00;23712.351;2
22-01-2007 00:00;22194.767;2
23-01-2007 00:00;20717.949;2
24-01-2007 00:00;19455.829;2
25-01-2007 00:00;18369.823;2
26-01-2007 00:00;17535.866;2
27-01-2007 00:00;17828.722;2
28-01-2007 00:00;17249.665;2
29-01-2007 00:00;17631.832;2
30-01-2007 00:00;17284.782;2
31-01-2007 00:00;16642.037;2
01-02-2007 00:00;16541.923;2
02-02-2007 00:00;16101.450;2
03-02-2007 00:00;16138.178;2
04-02-2007 00:00;15709.494;2
05-02-2007 00:00;15108.726;2
06-02-2007 00:00;14911.695;2
07-02-2007 00:00;14755.772;2
08-02-2007 00:00;15148.975;2
09-02-2007 00:00;14514.873;2
10-02-2007 00:00;13378.137;2
11-02-2007 00:00;12547.306;2
12-02-2007 00:00;12330.429;2
13-02-2007 00:00;12989.565;2
14-02-2007 00:00;13585.953;2
15-02-2007 00:00;13618.390;2
16-02-2007 00:00;13196.373;2
17-02-2007 00:00;12424.532;2
18-02-2007 00:00;11938.609;2
19-02-2007 00:00;11602.413;2
20-02-2007 00:00;11364.325;2
21-02-2007 00:00;12216.621;2
22-02-2007 00:00;15443.216;2
23-02-2007 00:00;15695.257;2
24-02-2007 00:00;14997.681;2
25-02-2007 00:00;15684.329;2
26-02-2007 00:00;18412.613;2
27-02-2007 00:00;20529.483;2
28-02-2007 00:00;20203.515;2
01-03-2007 00:00;21265.916;2
02-03-2007 00:00;20297.363;2
03-03-2007 00:00;19014.085;2
04-03-2007 00:00;17859.104;2
05-03-2007 00:00;16657.606;2
06-03-2007 00:00;16532.077;2
07-03-2007 00:00;17954.901;2
08-03-2007 00:00;18476.762;2
09-03-2007 00:00;17374.753;2
10-03-2007 00:00;16648.327;2
11-03-2007 00:00;15882.991;2
12-03-2007 00:00;14926.488;2
13-03-2007 00:00;14185.776;2
14-03-2007 00:00;13528.072;2
15-03-2007 00:00;12970.209;2
16-03-2007 00:00;12603.070;2
17-03-2007 00:00;13580.722;2
18-03-2007 00:00;15268.942;2
19-03-2007 00:00;17573.511;2
20-03-2007 00:00;17781.998;2
21-03-2007 00:00;16142.596;2
22-03-2007 00:00;14357.288;2
23-03-2007 00:00;13079.246;2
24-03-2007 00:00;12308.623;2
25-03-2007 00:00;11780.781;2
26-03-2007 00:00;11237.381;2
27-03-2007 00:00;10905.320;2
28-03-2007 00:00;10596.480;2
29-03-2007 00:00;10355.971;2
30-03-2007 00:00;10130.140;2
31-03-2007 00:00;9824.953;2
01-04-2007 00:00;9518.504;2
02-04-2007 00:00;9282.688;2
03-04-2007 00:00;9264.255;2
04-04-2007 00:00;9015.902;2
05-04-2007 00:00;8965.038;2
06-04-2007 00:00;8769.042;2
07-04-2007 00:00;8498.799;2
08-04-2007 00:00;8538.634;2
09-04-2007 00:00;9197.873;2
10-04-2007 00:00;9183.553;2
11-04-2007 00:00;8996.215;2
12-04-2007 00:00;8691.585;2
13-04-2007 00:00;8432.071;2
14-04-2007 00:00;8172.558;2
15-04-2007 00:00;7913.044;2
16-04-2007 00:00;7772.392;2
17-04-2007 00:00;7723.453;2
18-04-2007 00:00;7588.369;2
19-04-2007 00:00;7550.314;2
20-04-2007 00:00;7727.451;2
21-04-2007 00:00;7357.019;2
22-04-2007 00:00;7386.710;2
23-04-2007 00:00;7374.677;2
24-04-2007 00:00;7253.992;2
25-04-2007 00:00;7160.687;2
26-04-2007 00:00;7031.188;2
27-04-2007 00:00;6878.969;2
28-04-2007 00:00;6746.194;2
29-04-2007 00:00;6611.641;2
30-04-2007 00:00;6516.363;2
01-05-2007 00:00;6419.469;2
02-05-2007 00:00;6364.301;2
03-05-2007 00:00;6280.258;2
04-05-2007 00:00;6173.187;2
05-05-2007 00:00;6064.319;2
06-05-2007 00:00;6009.506;2
07-05-2007 00:00;6404.559;2
08-05-2007 00:00;6419.318;2
09-05-2007 00:00;6837.692;2
10-05-2007 00:00;6551.136;2
11-05-2007 00:00;7128.559;2
12-05-2007 00:00;6679.787;2
13-05-2007 00:00;6589.011;2
14-05-2007 00:00;6586.424;2
15-05-2007 00:00;6574.774;2
16-05-2007 00:00;6227.200;2
17-05-2007 00:00;6071.515;2
18-05-2007 00:00;5904.551;2
19-05-2007 00:00;5885.914;2
20-05-2007 00:00;5746.825;2
21-05-2007 00:00;5716.232;2
22-05-2007 00:00;5803.310;2
23-05-2007 00:00;5554.633;2
24-05-2007 00:00;5415.755;2
25-05-2007 00:00;5395.715;2
26-05-2007 00:00;5349.184;2
27-05-2007 00:00;5250.505;2
28-05-2007 00:00;5370.372;2
29-05-2007 00:00;5784.117;2
30-05-2007 00:00;9675.434;2
31-05-2007 00:00;8475.075;2
01-06-2007 00:00;6969.706;2
02-06-2007 00:00;6358.281;2
03-06-2007 00:00;6079.036;2
04-06-2007 00:00;5815.196;2
05-06-2007 00:00;5657.689;2
06-06-2007 00:00;5556.410;2
07-06-2007 00:00;5355.328;2
08-06-2007 00:00;5145.621;2
09-06-2007 00:00;4960.214;2
10-06-2007 00:00;4804.504;2
11-06-2007 00:00;4680.847;2
12-06-2007 00:00;4577.442;2
13-06-2007 00:00;4503.256;2
14-06-2007 00:00;4604.095;2
15-06-2007 00:00;4535.323;2
16-06-2007 00:00;4685.011;2
17-06-2007 00:00;6457.508;2
18-06-2007 00:00;7146.644;2
19-06-2007 00:00;6540.155;2
20-06-2007 00:00;5864.246;2
21-06-2007 00:00;5514.609;2
22-06-2007 00:00;5262.737;2
23-06-2007 00:00;5119.496;2
24-06-2007 00:00;5468.506;2
25-06-2007 00:00;5513.838;2
26-06-2007 00:00;6840.204;2
27-06-2007 00:00;9608.900;2
28-06-2007 00:00;11977.577;2
29-06-2007 00:00;10080.785;2
30-06-2007 00:00;10429.321;2
01-07-2007 00:00;11730.070;2
02-07-2007 00:00;10146.954;2
03-07-2007 00:00;10098.902;2
04-07-2007 00:00;11962.034;2
05-07-2007 00:00;15485.337;2
06-07-2007 00:00;14281.760;2
07-07-2007 00:00;13023.840;2
08-07-2007 00:00;11349.239;2
09-07-2007 00:00;9951.135;2
10-07-2007 00:00;9121.416;2
11-07-2007 00:00;9439.687;2
12-07-2007 00:00;11027.128;2
13-07-2007 00:00;9951.446;2
14-07-2007 00:00;9021.062;2
15-07-2007 00:00;8704.285;2
16-07-2007 00:00;7989.774;2
17-07-2007 00:00;9483.800;2
18-07-2007 00:00;13346.266;2
19-07-2007 00:00;11098.299;2
20-07-2007 00:00;9711.893;2
21-07-2007 00:00;9430.623;2
22-07-2007 00:00;9797.758;2
23-07-2007 00:00;9062.021;2
24-07-2007 00:00;8671.265;2
25-07-2007 00:00;11065.410;2
26-07-2007 00:00;11175.571;2
27-07-2007 00:00;11005.066;2
28-07-2007 00:00;12413.151;2
29-07-2007 00:00;10983.444;2
30-07-2007 00:00;10137.374;2
31-07-2007 00:00;10492.702;2
01-08-2007 00:00;9529.062;2
02-08-2007 00:00;8768.035;2
03-08-2007 00:00;8302.739;2
04-08-2007 00:00;7795.407;2
05-08-2007 00:00;7433.904;2
06-08-2007 00:00;7128.671;2
07-08-2007 00:00;6855.611;2
08-08-2007 00:00;6689.801;2
09-08-2007 00:00;8168.393;2
10-08-2007 00:00;7660.209;2
11-08-2007 00:00;7326.198;2
12-08-2007 00:00;7055.049;2
13-08-2007 00:00;6820.435;2
14-08-2007 00:00;6897.710;2
15-08-2007 00:00;6739.190;2
16-08-2007 00:00;7084.297;2
17-08-2007 00:00;7176.047;2
18-08-2007 00:00;7054.209;2
19-08-2007 00:00;6649.919;2
20-08-2007 00:00;6488.982;2
21-08-2007 00:00;6810.305;2
22-08-2007 00:00;6629.215;2
23-08-2007 00:00;6548.343;2
24-08-2007 00:00;6597.138;2
25-08-2007 00:00;6639.343;2
26-08-2007 00:00;6681.549;2
27-08-2007 00:00;6723.755;2
28-08-2007 00:00;6765.960;2
29-08-2007 00:00;6808.166;2
30-08-2007 00:00;6850.372;2
31-08-2007 00:00;6892.578;2
01-09-2007 00:00;6934.783;2
02-09-2007 00:00;6976.989;2
03-09-2007 00:00;7019.195;2
04-09-2007 00:00;7061.401;2
05-09-2007 00:00;7103.606;2
06-09-2007 00:00;7145.812;2
07-09-2007 00:00;7188.018;2
08-09-2007 00:00;7230.224;2
09-09-2007 00:00;7272.429;2
10-09-2007 00:00;7314.635;2
11-09-2007 00:00;7356.841;2
12-09-2007 00:00;7399.046;2
13-09-2007 00:00;7441.252;2
14-09-2007 00:00;7483.458;2
15-09-2007 00:00;7525.664;2
16-09-2007 00:00;7567.869;2
17-09-2007 00:00;7610.075;2
18-09-2007 00:00;7652.281;2
19-09-2007 00:00;7694.487;2
20-09-2007 00:00;7736.692;2
21-09-2007 00:00;7778.898;2
22-09-2007 00:00;7821.104;2
23-09-2007 00:00;7863.309;2
24-09-2007 00:00;7905.515;2
25-09-2007 00:00;7947.721;2
26-09-2007 00:00;8024.849;2
27-09-2007 00:00;8385.893;2
28-09-2007 00:00;8354.525;2
29-09-2007 00:00;8527.898;2
30-09-2007 00:00;8568.387;2
01-10-2007 00:00;8681.233;2
02-10-2007 00:00;8852.129;2
03-10-2007 00:00;9372.180;2
04-10-2007 00:00;9392.489;2
05-10-2007 00:00;9395.363;2
06-10-2007 00:00;9398.237;2
07-10-2007 00:00;9401.112;2
08-10-2007 00:00;9403.986;2
09-10-2007 00:00;9406.860;2
10-10-2007 00:00;9409.734;2
11-10-2007 00:00;9412.608;2
12-10-2007 00:00;9415.482;2
13-10-2007 00:00;9418.356;2
14-10-2007 00:00;9421.230;2
15-10-2007 00:00;9424.104;2
16-10-2007 00:00;9426.978;2
17-10-2007 00:00;9429.852;2
18-10-2007 00:00;9432.726;2
19-10-2007 00:00;9435.600;2
20-10-2007 00:00;9438.474;2
21-10-2007 00:00;9441.348;2
22-10-2007 00:00;9444.222;2
23-10-2007 00:00;8896.670;2
24-10-2007 00:00;6110.509;2
25-10-2007 00:00;6335.252;2
26-10-2007 00:00;6324.486;2
27-10-2007 00:00;6314.315;2
28-10-2007 00:00;6309.099;2
29-10-2007 00:00;6397.652;2
30-10-2007 00:00;6334.267;2
31-10-2007 00:00;6354.064;2
01-11-2007 00:00;6317.463;2
02-11-2007 00:00;6272.218;2
03-11-2007 00:00;6263.545;2
04-11-2007 00:00;6220.785;2
05-11-2007 00:00;6307.071;2
06-11-2007 00:00;6702.824;2
07-11-2007 00:00;6650.705;2
08-11-2007 00:00;6577.219;2
09-11-2007 00:00;6849.897;2
10-11-2007 00:00;6600.781;2
11-11-2007 00:00;6457.866;2
12-11-2007 00:00;6378.633;2
13-11-2007 00:00;6321.084;2
14-11-2007 00:00;6277.664;2
15-11-2007 00:00;6221.408;2
16-11-2007 00:00;6203.306;2
17-11-2007 00:00;6202.393;2
18-11-2007 00:00;6170.693;2
19-11-2007 00:00;6139.254;2
20-11-2007 00:00;6111.442;2
21-11-2007 00:00;6088.233;2
22-11-2007 00:00;6085.765;2
23-11-2007 00:00;6114.651;2
24-11-2007 00:00;6070.704;2
25-11-2007 00:00;6695.723;2
26-11-2007 00:00;6278.407;2
27-11-2007 00:00;6108.301;2
28-11-2007 00:00;6069.011;2
29-11-2007 00:00;6129.655;2
30-11-2007 00:00;5632.032;2
01-12-2007 00:00;5907.512;2
02-12-2007 00:00;6318.120;2
03-12-2007 00:00;6708.578;2
04-12-2007 00:00;6439.563;2
05-12-2007 00:00;6459.140;2
06-12-2007 00:00;7059.468;2
07-12-2007 00:00;7708.417;2
08-12-2007 00:00;7779.866;2
09-12-2007 00:00;7690.573;2
10-12-2007 00:00;7425.420;2
11-12-2007 00:00;7004.804;2
12-12-2007 00:00;6727.895;2
13-12-2007 00:00;6571.828;2
14-12-2007 00:00;6476.690;2
15-12-2007 00:00;6354.944;2
16-12-2007 00:00;6240.563;2
17-12-2007 00:00;6142.055;2
18-12-2007 00:00;6073.429;2
19-12-2007 00:00;6008.947;2
20-12-2007 00:00;5980.322;2
21-12-2007 00:00;5941.239;2
22-12-2007 00:00;5904.631;2
23-12-2007 00:00;5842.814;2
24-12-2007 00:00;5786.247;2
25-12-2007 00:00;5820.016;2
26-12-2007 00:00;5822.301;2
27-12-2007 00:00;5822.319;2
28-12-2007 00:00;6330.431;2
29-12-2007 00:00;7354.974;2
30-12-2007 00:00;8023.139;2
31-12-2007 00:00;7488.616;2
01-01-2008 00:00;7074.834;2
02-01-2008 00:00;6877.700;2
03-01-2008 00:00;6848.990;2
04-01-2008 00:00;6678.090;2
05-01-2008 00:00;6604.740;2
06-01-2008 00:00;6780.809;2
07-01-2008 00:00;7304.305;2
08-01-2008 00:00;7423.563;2
09-01-2008 00:00;7726.988;2
10-01-2008 00:00;8307.178;2
11-01-2008 00:00;9125.649;2
12-01-2008 00:00;9288.089;2
13-01-2008 00:00;8870.690;2
14-01-2008 00:00;8513.073;2
15-01-2008 00:00;8931.263;2
16-01-2008 00:00;9454.214;2
17-01-2008 00:00;9977.165;2
18-01-2008 00:00;10500.116;2
19-01-2008 00:00;11023.066;2
20-01-2008 00:00;11546.017;2
21-01-2008 00:00;12068.968;2
22-01-2008 00:00;12591.919;2
23-01-2008 00:00;13114.870;2
24-01-2008 00:00;13637.821;2
25-01-2008 00:00;14160.772;2
26-01-2008 00:00;14683.722;2
27-01-2008 00:00;15206.673;2
28-01-2008 00:00;15729.624;2
29-01-2008 00:00;15841.964;2
30-01-2008 00:00;14846.520;2
31-01-2008 00:00;15031.333;2
01-02-2008 00:00;17553.864;2
02-02-2008 00:00;21340.311;2
03-02-2008 00:00;20589.577;2
04-02-2008 00:00;18899.150;2
05-02-2008 00:00;17504.471;2
06-02-2008 00:00;17615.847;2
07-02-2008 00:00;18683.328;2
08-02-2008 00:00;16985.223;2
09-02-2008 00:00;15304.280;2
10-02-2008 00:00;14189.500;2
11-02-2008 00:00;13444.697;2
12-02-2008 00:00;12875.395;2
13-02-2008 00:00;12552.109;2
14-02-2008 00:00;12046.076;2
15-02-2008 00:00;11514.491;2
16-02-2008 00:00;11023.750;2
17-02-2008 00:00;10810.252;2
18-02-2008 00:00;10756.206;2
19-02-2008 00:00;10561.505;2
20-02-2008 00:00;10341.927;2
21-02-2008 00:00;10173.960;2
22-02-2008 00:00;10774.188;2
23-02-2008 00:00;11160.002;2
24-02-2008 00:00;10790.810;2
25-02-2008 00:00;10400.079;2
26-02-2008 00:00;10626.631;2
27-02-2008 00:00;13686.323;2
28-02-2008 00:00;12736.962;2
29-02-2008 00:00;11278.792;2
01-03-2008 00:00;13660.525;2
02-03-2008 00:00;16840.882;2
03-03-2008 00:00;15424.922;2
04-03-2008 00:00;14315.083;2
05-03-2008 00:00;13564.760;2
06-03-2008 00:00;14330.345;2
07-03-2008 00:00;16714.340;2
08-03-2008 00:00;15499.517;2
09-03-2008 00:00;15486.830;2
10-03-2008 00:00;17719.213;2
11-03-2008 00:00;17589.244;2
12-03-2008 00:00;16647.692;2
13-03-2008 00:00;17888.167;2
14-03-2008 00:00;18944.583;2
15-03-2008 00:00;18932.011;2
16-03-2008 00:00;17506.710;2
17-03-2008 00:00;15469.120;2
18-03-2008 00:00;13900.952;2
19-03-2008 00:00;12762.714;2
20-03-2008 00:00;12065.804;2
21-03-2008 00:00;13889.751;2
22-03-2008 00:00;14988.989;2
23-03-2008 00:00;13425.061;2
24-03-2008 00:00;12382.861;2
25-03-2008 00:00;12513.695;2
26-03-2008 00:00;12307.019;2
27-03-2008 00:00;12583.352;2
28-03-2008 00:00;11862.875;2
29-03-2008 00:00;11621.147;2
30-03-2008 00:00;11860.136;2
31-03-2008 00:00;12218.866;2
01-04-2008 00:00;13168.091;2
02-04-2008 00:00;13169.726;2
03-04-2008 00:00;14086.881;2
