Vandportalen - www.vandportalen.dk
Lokalitet:;45.23 Lunde å, St. 7.25 km
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 04-10-2024 23:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;03-10-2024 07:00

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
17-09-2021 00:00;94.987;2
18-09-2021 00:00;92.591;2
19-09-2021 00:00;67.278;2
20-09-2021 00:00;61.790;2
21-09-2021 00:00;61.020;2
22-09-2021 00:00;63.562;2
23-09-2021 00:00;88.122;2
24-09-2021 00:00;85.984;2
25-09-2021 00:00;83.140;2
26-09-2021 00:00;81.563;2
27-09-2021 00:00;149.563;2
28-09-2021 00:00;96.594;2
29-09-2021 00:00;74.823;2
30-09-2021 00:00;100.327;2
01-10-2021 00:00;221.904;2
02-10-2021 00:00;126.567;2
03-10-2021 00:00;128.049;2
04-10-2021 00:00;183.841;2
05-10-2021 00:00;132.035;2
06-10-2021 00:00;127.915;2
07-10-2021 00:00;105.229;2
08-10-2021 00:00;98.738;2
09-10-2021 00:00;95.966;2
10-10-2021 00:00;93.736;2
11-10-2021 00:00;92.723;2
12-10-2021 00:00;95.264;2
13-10-2021 00:00;91.495;2
14-10-2021 00:00;95.915;2
15-10-2021 00:00;149.620;2
16-10-2021 00:00;90.854;2
17-10-2021 00:00;104.967;2
18-10-2021 00:00;116.975;2
19-10-2021 00:00;129.264;2
20-10-2021 00:00;527.326;2
21-10-2021 00:00;1007.087;2
22-10-2021 00:00;1044.790;2
23-10-2021 00:00;809.001;2
24-10-2021 00:00;529.182;2
25-10-2021 00:00;385.205;2
26-10-2021 00:00;315.662;2
27-10-2021 00:00;280.817;2
28-10-2021 00:00;250.444;2
29-10-2021 00:00;231.952;2
30-10-2021 00:00;212.189;2
31-10-2021 00:00;208.630;2
01-11-2021 00:00;232.697;2
02-11-2021 00:00;203.978;2
03-11-2021 00:00;190.152;2
04-11-2021 00:00;232.612;2
05-11-2021 00:00;221.076;2
06-11-2021 00:00;204.984;2
07-11-2021 00:00;352.747;2
08-11-2021 00:00;360.536;2
09-11-2021 00:00;332.913;2
10-11-2021 00:00;305.314;2
11-11-2021 00:00;280.758;2
12-11-2021 00:00;265.391;2
13-11-2021 00:00;255.237;2
14-11-2021 00:00;218.847;2
15-11-2021 00:00;214.011;2
16-11-2021 00:00;212.361;2
17-11-2021 00:00;250.876;2
18-11-2021 00:00;265.246;2
19-11-2021 00:00;264.272;2
20-11-2021 00:00;253.012;2
21-11-2021 00:00;260.635;2
22-11-2021 00:00;229.730;2
23-11-2021 00:00;225.094;2
24-11-2021 00:00;225.378;2
25-11-2021 00:00;323.989;2
26-11-2021 00:00;282.789;2
27-11-2021 00:00;283.227;2
28-11-2021 00:00;331.977;2
29-11-2021 00:00;338.806;2
30-11-2021 00:00;408.200;2
01-12-2021 00:00;793.501;2
02-12-2021 00:00;1265.576;2
03-12-2021 00:00;994.410;2
04-12-2021 00:00;901.052;2
05-12-2021 00:00;726.230;2
06-12-2021 00:00;569.268;2
07-12-2021 00:00;496.517;2
08-12-2021 00:00;454.042;2
09-12-2021 00:00;404.066;2
10-12-2021 00:00;376.017;2
11-12-2021 00:00;441.530;2
12-12-2021 00:00;517.108;2
13-12-2021 00:00;578.976;2
14-12-2021 00:00;595.242;2
15-12-2021 00:00;557.503;2
16-12-2021 00:00;477.281;2
17-12-2021 00:00;418.814;2
18-12-2021 00:00;393.790;2
19-12-2021 00:00;374.361;2
20-12-2021 00:00;329.312;2
21-12-2021 00:00;302.803;2
22-12-2021 00:00;287.895;2
23-12-2021 00:00;295.499;2
24-12-2021 00:00;287.161;2
25-12-2021 00:00;239.800;2
26-12-2021 00:00;224.101;2
27-12-2021 00:00;214.456;2
28-12-2021 00:00;215.770;2
29-12-2021 00:00;209.678;2
30-12-2021 00:00;227.989;2
31-12-2021 00:00;442.751;2
01-01-2022 00:00;517.636;2
02-01-2022 00:00;795.170;2
03-01-2022 00:00;947.542;2
04-01-2022 00:00;1022.186;2
05-01-2022 00:00;883.587;2
06-01-2022 00:00;656.995;2
07-01-2022 00:00;565.007;2
08-01-2022 00:00;572.033;2
09-01-2022 00:00;621.511;2
10-01-2022 00:00;608.133;2
11-01-2022 00:00;520.730;2
12-01-2022 00:00;477.434;2
13-01-2022 00:00;440.914;2
14-01-2022 00:00;400.920;2
15-01-2022 00:00;357.668;2
16-01-2022 00:00;346.555;2
17-01-2022 00:00;311.613;2
18-01-2022 00:00;270.013;2
19-01-2022 00:00;291.071;2
20-01-2022 00:00;275.086;2
21-01-2022 00:00;227.543;2
22-01-2022 00:00;217.998;2
23-01-2022 00:00;210.403;2
24-01-2022 00:00;206.797;2
25-01-2022 00:00;199.556;2
26-01-2022 00:00;203.403;2
27-01-2022 00:00;218.460;2
28-01-2022 00:00;175.187;2
29-01-2022 00:00;199.937;2
30-01-2022 00:00;179.569;2
31-01-2022 00:00;176.962;2
01-02-2022 00:00;231.971;2
02-02-2022 00:00;190.486;2
03-02-2022 00:00;237.206;2
04-02-2022 00:00;317.498;2
05-02-2022 00:00;419.968;2
06-02-2022 00:00;705.223;2
07-02-2022 00:00;797.157;2
08-02-2022 00:00;610.770;2
09-02-2022 00:00;579.035;2
10-02-2022 00:00;549.848;2
11-02-2022 00:00;479.968;2
12-02-2022 00:00;422.673;2
13-02-2022 00:00;408.089;2
14-02-2022 00:00;377.423;2
15-02-2022 00:00;328.842;2
16-02-2022 00:00;533.206;2
17-02-2022 00:00;1092.288;2
18-02-2022 00:00;1469.410;2
19-02-2022 00:00;2586.688;2
20-02-2022 00:00;2459.701;2
21-02-2022 00:00;2859.413;2
22-02-2022 00:00;2559.672;2
23-02-2022 00:00;2211.054;2
24-02-2022 00:00;1811.302;2
25-02-2022 00:00;1794.474;2
26-02-2022 00:00;1606.994;2
27-02-2022 00:00;1328.879;2
28-02-2022 00:00;1109.429;2
01-03-2022 00:00;953.687;2
02-03-2022 00:00;819.124;2
03-03-2022 00:00;717.045;2
04-03-2022 00:00;635.016;2
05-03-2022 00:00;555.820;2
06-03-2022 00:00;484.634;2
07-03-2022 00:00;432.686;2
08-03-2022 00:00;403.402;2
09-03-2022 00:00;369.544;2
10-03-2022 00:00;343.693;2
11-03-2022 00:00;331.313;2
12-03-2022 00:00;312.968;2
13-03-2022 00:00;294.360;2
14-03-2022 00:00;278.344;2
15-03-2022 00:00;268.014;2
16-03-2022 00:00;257.723;2
17-03-2022 00:00;264.347;2
18-03-2022 00:00;237.320;2
19-03-2022 00:00;225.256;2
20-03-2022 00:00;225.891;2
21-03-2022 00:00;219.664;2
22-03-2022 00:00;208.694;2
23-03-2022 00:00;202.499;2
24-03-2022 00:00;189.993;2
25-03-2022 00:00;197.040;2
26-03-2022 00:00;185.975;2
27-03-2022 00:00;178.537;2
28-03-2022 00:00;181.821;2
29-03-2022 00:00;181.916;2
30-03-2022 00:00;211.314;2
31-03-2022 00:00;233.338;2
01-04-2022 00:00;201.505;2
02-04-2022 00:00;193.849;2
03-04-2022 00:00;187.993;2
04-04-2022 00:00;299.319;2
05-04-2022 00:00;243.345;2
06-04-2022 00:00;277.751;2
07-04-2022 00:00;522.282;2
08-04-2022 00:00;474.983;2
09-04-2022 00:00;344.325;2
10-04-2022 00:00;278.314;2
11-04-2022 00:00;244.750;2
12-04-2022 00:00;226.741;2
13-04-2022 00:00;213.817;2
14-04-2022 00:00;203.397;2
15-04-2022 00:00;189.506;2
16-04-2022 00:00;176.595;2
17-04-2022 00:00;175.552;2
18-04-2022 00:00;173.374;2
19-04-2022 00:00;165.673;2
20-04-2022 00:00;157.156;2
21-04-2022 00:00;152.338;2
22-04-2022 00:00;147.138;2
23-04-2022 00:00;140.610;2
24-04-2022 00:00;138.612;2
25-04-2022 00:00;132.904;2
26-04-2022 00:00;126.374;2
27-04-2022 00:00;119.955;2
28-04-2022 00:00;119.586;2
29-04-2022 00:00;114.388;2
30-04-2022 00:00;110.737;2
01-05-2022 00:00;108.747;2
02-05-2022 00:00;107.004;2
03-05-2022 00:00;105.264;2
04-05-2022 00:00;101.806;2
05-05-2022 00:00;98.711;2
06-05-2022 00:00;94.501;2
07-05-2022 00:00;91.698;2
08-05-2022 00:00;85.747;2
09-05-2022 00:00;85.935;2
10-05-2022 00:00;97.486;2
11-05-2022 00:00;97.925;2
12-05-2022 00:00;130.956;2
13-05-2022 00:00;94.892;2
14-05-2022 00:00;85.458;2
15-05-2022 00:00;78.830;2
16-05-2022 00:00;78.376;2
17-05-2022 00:00;76.872;2
18-05-2022 00:00;76.398;2
19-05-2022 00:00;76.557;2
20-05-2022 00:00;72.024;2
21-05-2022 00:00;92.513;2
22-05-2022 00:00;66.408;2
23-05-2022 00:00;67.462;2
24-05-2022 00:00;117.736;2
25-05-2022 00:00;74.425;2
26-05-2022 00:00;91.968;2
27-05-2022 00:00;75.250;2
28-05-2022 00:00;85.717;2
29-05-2022 00:00;63.362;2
30-05-2022 00:00;64.473;2
31-05-2022 00:00;71.964;2
01-06-2022 00:00;89.356;2
02-06-2022 00:00;76.520;2
03-06-2022 00:00;65.263;2
04-06-2022 00:00;59.240;2
05-06-2022 00:00;56.176;2
06-06-2022 00:00;122.216;2
07-06-2022 00:00;246.836;2
08-06-2022 00:00;121.532;2
09-06-2022 00:00;95.226;2
10-06-2022 00:00;78.594;2
11-06-2022 00:00;70.711;2
12-06-2022 00:00;65.116;2
13-06-2022 00:00;69.604;2
14-06-2022 00:00;64.576;2
15-06-2022 00:00;61.408;2
16-06-2022 00:00;63.322;2
17-06-2022 00:00;59.507;2
18-06-2022 00:00;59.050;2
19-06-2022 00:00;136.596;2
20-06-2022 00:00;82.459;2
21-06-2022 00:00;67.473;2
22-06-2022 00:00;60.076;2
23-06-2022 00:00;56.721;2
24-06-2022 00:00;59.041;2
25-06-2022 00:00;54.271;2
26-06-2022 00:00;51.179;2
27-06-2022 00:00;126.186;2
28-06-2022 00:00;104.078;2
29-06-2022 00:00;62.565;2
30-06-2022 00:00;52.147;2
01-07-2022 00:00;52.458;2
02-07-2022 00:00;58.628;2
03-07-2022 00:00;74.528;2
04-07-2022 00:00;180.578;2
05-07-2022 00:00;87.339;2
06-07-2022 00:00;68.504;2
07-07-2022 00:00;122.386;2
08-07-2022 00:00;114.521;2
09-07-2022 00:00;112.213;2
10-07-2022 00:00;101.836;2
11-07-2022 00:00;97.244;2
12-07-2022 00:00;90.082;2
13-07-2022 00:00;88.348;2
14-07-2022 00:00;112.751;2
15-07-2022 00:00;67.923;2
16-07-2022 00:00;69.162;2
17-07-2022 00:00;59.166;2
18-07-2022 00:00;57.362;2
19-07-2022 00:00;54.521;2
20-07-2022 00:00;52.443;2
21-07-2022 00:00;52.441;2
22-07-2022 00:00;56.457;2
23-07-2022 00:00;60.352;2
24-07-2022 00:00;56.207;2
25-07-2022 00:00;69.109;2
26-07-2022 00:00;68.806;2
27-07-2022 00:00;47.332;2
28-07-2022 00:00;45.103;2
29-07-2022 00:00;46.106;2
30-07-2022 00:00;46.397;2
31-07-2022 00:00;60.771;2
01-08-2022 00:00;100.947;2
02-08-2022 00:00;39.478;2
03-08-2022 00:00;50.217;2
04-08-2022 00:00;37.143;2
05-08-2022 00:00;35.902;2
06-08-2022 00:00;39.540;2
07-08-2022 00:00;37.316;2
08-08-2022 00:00;38.383;2
09-08-2022 00:00;36.471;2
10-08-2022 00:00;36.405;2
11-08-2022 00:00;41.262;2
12-08-2022 00:00;41.183;2
13-08-2022 00:00;40.012;2
14-08-2022 00:00;41.915;2
15-08-2022 00:00;47.791;2
16-08-2022 00:00;123.041;2
17-08-2022 00:00;45.897;2
18-08-2022 00:00;69.396;2
19-08-2022 00:00;49.410;2
20-08-2022 00:00;45.147;2
21-08-2022 00:00;40.079;2
22-08-2022 00:00;40.522;2
23-08-2022 00:00;40.647;2
24-08-2022 00:00;39.784;2
25-08-2022 00:00;39.329;2
26-08-2022 00:00;62.970;2
27-08-2022 00:00;135.003;2
28-08-2022 00:00;51.396;2
29-08-2022 00:00;45.209;2
30-08-2022 00:00;42.937;2
31-08-2022 00:00;41.235;2
01-09-2022 00:00;39.502;2
02-09-2022 00:00;39.153;2
03-09-2022 00:00;39.628;2
04-09-2022 00:00;38.160;2
05-09-2022 00:00;38.079;2
06-09-2022 00:00;37.050;2
07-09-2022 00:00;58.005;2
08-09-2022 00:00;91.617;2
09-09-2022 00:00;226.079;2
10-09-2022 00:00;67.669;2
11-09-2022 00:00;49.644;2
12-09-2022 00:00;47.822;2
13-09-2022 00:00;117.142;2
14-09-2022 00:00;57.207;2
15-09-2022 00:00;50.892;2
16-09-2022 00:00;49.097;2
17-09-2022 00:00;60.333;2
18-09-2022 00:00;93.368;2
19-09-2022 00:00;117.536;2
20-09-2022 00:00;79.400;2
21-09-2022 00:00;70.302;2
22-09-2022 00:00;66.591;2
23-09-2022 00:00;71.471;2
24-09-2022 00:00;67.537;2
25-09-2022 00:00;67.576;2
26-09-2022 00:00;108.489;2
27-09-2022 00:00;275.384;2
28-09-2022 00:00;174.574;2
29-09-2022 00:00;318.126;2
30-09-2022 00:00;178.819;2
01-10-2022 00:00;135.493;2
02-10-2022 00:00;109.735;2
03-10-2022 00:00;90.243;2
04-10-2022 00:00;89.187;2
05-10-2022 00:00;89.056;2
06-10-2022 00:00;97.944;2
07-10-2022 00:00;99.674;2
08-10-2022 00:00;117.339;2
09-10-2022 00:00;95.238;2
10-10-2022 00:00;105.148;2
11-10-2022 00:00;105.003;2
12-10-2022 00:00;84.551;2
13-10-2022 00:00;91.223;2
14-10-2022 00:00;103.013;2
15-10-2022 00:00;120.564;2
16-10-2022 00:00;107.553;2
17-10-2022 00:00;100.881;2
18-10-2022 00:00;112.575;2
19-10-2022 00:00;112.585;2
20-10-2022 00:00;111.266;2
21-10-2022 00:00;211.629;2
22-10-2022 00:00;91.832;2
23-10-2022 00:00;79.184;2
24-10-2022 00:00;137.875;2
25-10-2022 00:00;113.225;2
26-10-2022 00:00;89.027;2
27-10-2022 00:00;85.599;2
28-10-2022 00:00;92.043;2
29-10-2022 00:00;88.301;2
30-10-2022 00:00;89.641;2
31-10-2022 00:00;89.226;2
01-11-2022 00:00;90.383;2
02-11-2022 00:00;92.528;2
03-11-2022 00:00;88.221;2
04-11-2022 00:00;93.928;2
05-11-2022 00:00;84.357;2
06-11-2022 00:00;100.674;2
07-11-2022 00:00;203.041;2
08-11-2022 00:00;115.830;2
09-11-2022 00:00;106.558;2
10-11-2022 00:00;130.270;2
11-11-2022 00:00;101.427;2
12-11-2022 00:00;89.879;2
13-11-2022 00:00;84.666;2
14-11-2022 00:00;86.136;2
15-11-2022 00:00;82.394;2
16-11-2022 00:00;87.292;2
17-11-2022 00:00;87.027;2
18-11-2022 00:00;96.933;2
19-11-2022 00:00;97.816;2
20-11-2022 00:00;141.321;2
21-11-2022 00:00;122.644;2
22-11-2022 00:00;137.214;2
23-11-2022 00:00;142.791;2
24-11-2022 00:00;117.545;2
25-11-2022 00:00;129.375;2
26-11-2022 00:00;141.382;2
27-11-2022 00:00;110.955;2
28-11-2022 00:00;152.034;2
29-11-2022 00:00;185.350;2
30-11-2022 00:00;147.261;2
01-12-2022 00:00;132.511;2
02-12-2022 00:00;121.425;2
03-12-2022 00:00;118.063;2
04-12-2022 00:00;111.587;2
05-12-2022 00:00;116.001;2
06-12-2022 00:00;124.357;2
07-12-2022 00:00;120.483;2
08-12-2022 00:00;118.022;2
09-12-2022 00:00;117.601;2
10-12-2022 00:00;103.574;2
11-12-2022 00:00;98.042;2
12-12-2022 00:00;97.822;2
13-12-2022 00:00;94.635;2
14-12-2022 00:00;102.071;2
15-12-2022 00:00;98.212;2
16-12-2022 00:00;107.457;2
17-12-2022 00:00;94.649;2
18-12-2022 00:00;89.007;2
19-12-2022 00:00;107.103;2
20-12-2022 00:00;233.806;2
21-12-2022 00:00;159.041;2
22-12-2022 00:00;148.014;2
23-12-2022 00:00;128.833;2
24-12-2022 00:00;115.785;2
25-12-2022 00:00;127.571;2
26-12-2022 00:00;183.054;2
27-12-2022 00:00;182.032;2
28-12-2022 00:00;303.802;2
29-12-2022 00:00;536.561;2
30-12-2022 00:00;456.717;2
31-12-2022 00:00;408.540;2
