Vandportalen - www.vandportalen.dk
Lokalitet:;430152 Kragelund Møllebæk, Kragelund Møllebæk
Tidsserie:;Vandføring, Døgnmiddel (DMP)
Drives af Miljøstyrelsen
Dataperiode:;01-01-1917 00:00 - 04-10-2024 23:59 ( UTC +01:00:00 )
ks mrk.:;0= ikke-korrigerede data (rådata)
;1= data udtyndet for outliers
;2= kvalitetskontrolleret data
Udtræksdato: ;03-10-2024 07:00

WSP og dataleverandører til Vandportalen kan ikke drages til ansvar for målingernes rigtighed.

Dato (DK normaltid);Vandføring, Døgnmiddel (DMP) (l/s);ks mrk.
18-07-2021 00:00;4.667;2
19-07-2021 00:00;4.389;2
20-07-2021 00:00;4.103;2
21-07-2021 00:00;4.635;2
22-07-2021 00:00;5.160;2
23-07-2021 00:00;5.345;2
24-07-2021 00:00;5.167;2
25-07-2021 00:00;5.330;2
26-07-2021 00:00;18.017;2
27-07-2021 00:00;22.215;2
28-07-2021 00:00;11.636;2
29-07-2021 00:00;12.375;2
30-07-2021 00:00;15.225;2
31-07-2021 00:00;11.788;2
01-08-2021 00:00;9.979;2
02-08-2021 00:00;7.758;2
03-08-2021 00:00;6.358;2
04-08-2021 00:00;5.591;2
05-08-2021 00:00;5.237;2
06-08-2021 00:00;5.818;2
07-08-2021 00:00;12.020;2
08-08-2021 00:00;16.879;2
09-08-2021 00:00;20.021;2
10-08-2021 00:00;15.303;2
11-08-2021 00:00;11.693;2
12-08-2021 00:00;9.250;2
13-08-2021 00:00;7.792;2
14-08-2021 00:00;6.912;2
15-08-2021 00:00;6.412;2
16-08-2021 00:00;8.057;2
17-08-2021 00:00;11.129;2
18-08-2021 00:00;8.533;2
19-08-2021 00:00;8.305;2
20-08-2021 00:00;6.611;2
21-08-2021 00:00;5.703;2
22-08-2021 00:00;5.701;2
23-08-2021 00:00;5.175;2
24-08-2021 00:00;4.583;2
25-08-2021 00:00;5.006;2
26-08-2021 00:00;4.843;2
27-08-2021 00:00;7.146;2
28-08-2021 00:00;10.610;2
29-08-2021 00:00;11.476;2
30-08-2021 00:00;11.166;2
31-08-2021 00:00;8.356;2
01-09-2021 00:00;6.854;2
02-09-2021 00:00;6.329;2
03-09-2021 00:00;5.706;2
04-09-2021 00:00;4.519;2
05-09-2021 00:00;3.063;2
06-09-2021 00:00;3.183;2
07-09-2021 00:00;4.074;2
08-09-2021 00:00;5.115;2
09-09-2021 00:00;4.255;2
10-09-2021 00:00;4.466;2
11-09-2021 00:00;17.821;2
12-09-2021 00:00;13.167;2
13-09-2021 00:00;9.492;2
14-09-2021 00:00;6.860;2
15-09-2021 00:00;10.687;2
16-09-2021 00:00;26.260;2
17-09-2021 00:00;13.247;2
18-09-2021 00:00;13.442;2
19-09-2021 00:00;8.045;2
20-09-2021 00:00;5.076;2
21-09-2021 00:00;5.203;2
22-09-2021 00:00;6.304;2
23-09-2021 00:00;5.839;2
24-09-2021 00:00;6.124;2
25-09-2021 00:00;6.805;2
26-09-2021 00:00;5.131;2
27-09-2021 00:00;9.605;2
28-09-2021 00:00;11.040;2
29-09-2021 00:00;7.457;2
30-09-2021 00:00;7.934;2
01-10-2021 00:00;17.481;2
02-10-2021 00:00;14.958;2
03-10-2021 00:00;16.277;2
04-10-2021 00:00;24.313;2
05-10-2021 00:00;15.713;2
06-10-2021 00:00;16.877;2
07-10-2021 00:00;9.172;2
08-10-2021 00:00;7.064;2
09-10-2021 00:00;6.503;2
10-10-2021 00:00;4.740;2
11-10-2021 00:00;5.142;2
12-10-2021 00:00;4.407;2
13-10-2021 00:00;3.303;2
14-10-2021 00:00;5.960;2
15-10-2021 00:00;12.639;2
16-10-2021 00:00;8.146;2
17-10-2021 00:00;7.660;2
18-10-2021 00:00;9.060;2
19-10-2021 00:00;12.454;2
20-10-2021 00:00;65.881;2
21-10-2021 00:00;88.002;2
22-10-2021 00:00;64.953;2
23-10-2021 00:00;42.041;2
24-10-2021 00:00;28.665;2
25-10-2021 00:00;20.972;2
26-10-2021 00:00;21.597;2
27-10-2021 00:00;21.724;2
28-10-2021 00:00;18.715;2
29-10-2021 00:00;14.930;2
30-10-2021 00:00;13.262;2
31-10-2021 00:00;13.796;2
01-11-2021 00:00;16.387;2
02-11-2021 00:00;12.042;2
03-11-2021 00:00;8.767;2
04-11-2021 00:00;10.177;2
05-11-2021 00:00;14.304;2
06-11-2021 00:00;12.551;2
07-11-2021 00:00;23.829;2
08-11-2021 00:00;25.652;2
09-11-2021 00:00;23.760;2
10-11-2021 00:00;23.870;2
11-11-2021 00:00;21.215;2
12-11-2021 00:00;17.978;2
13-11-2021 00:00;17.601;2
14-11-2021 00:00;15.027;2
15-11-2021 00:00;13.652;2
16-11-2021 00:00;12.784;2
17-11-2021 00:00;14.820;2
18-11-2021 00:00;17.640;2
19-11-2021 00:00;20.091;2
20-11-2021 00:00;18.322;2
21-11-2021 00:00;17.734;2
22-11-2021 00:00;15.092;2
23-11-2021 00:00;15.743;2
24-11-2021 00:00;16.059;2
25-11-2021 00:00;19.953;2
26-11-2021 00:00;18.697;2
27-11-2021 00:00;24.950;2
28-11-2021 00:00;33.986;2
29-11-2021 00:00;36.249;2
30-11-2021 00:00;41.007;2
01-12-2021 00:00;85.397;2
02-12-2021 00:00;84.535;2
03-12-2021 00:00;66.062;2
04-12-2021 00:00;77.644;2
05-12-2021 00:00;64.252;2
06-12-2021 00:00;55.097;2
07-12-2021 00:00;53.422;2
08-12-2021 00:00;61.884;2
09-12-2021 00:00;61.347;2
10-12-2021 00:00;59.910;2
11-12-2021 00:00;57.141;2
12-12-2021 00:00;46.824;2
13-12-2021 00:00;55.636;2
14-12-2021 00:00;56.253;2
15-12-2021 00:00;53.425;2
16-12-2021 00:00;44.119;2
17-12-2021 00:00;37.030;2
18-12-2021 00:00;35.742;2
19-12-2021 00:00;31.858;2
20-12-2021 00:00;23.622;2
21-12-2021 00:00;19.705;2
22-12-2021 00:00;23.482;2
23-12-2021 00:00;22.387;2
24-12-2021 00:00;20.321;2
25-12-2021 00:00;11.862;2
26-12-2021 00:00;9.606;2
27-12-2021 00:00;50.246;2
28-12-2021 00:00;10.970;2
29-12-2021 00:00;11.863;2
30-12-2021 00:00;18.361;2
31-12-2021 00:00;28.911;2
01-01-2022 00:00;42.101;2
02-01-2022 00:00;62.939;2
03-01-2022 00:00;82.186;2
04-01-2022 00:00;83.811;2
05-01-2022 00:00;72.682;2
06-01-2022 00:00;56.373;2
07-01-2022 00:00;55.045;2
08-01-2022 00:00;56.196;2
09-01-2022 00:00;60.192;2
10-01-2022 00:00;57.342;2
11-01-2022 00:00;51.247;2
12-01-2022 00:00;51.029;2
13-01-2022 00:00;50.696;2
14-01-2022 00:00;47.442;2
15-01-2022 00:00;41.136;2
16-01-2022 00:00;43.637;2
17-01-2022 00:00;41.324;2
18-01-2022 00:00;38.005;2
19-01-2022 00:00;39.571;2
20-01-2022 00:00;36.327;2
21-01-2022 00:00;33.089;2
22-01-2022 00:00;35.705;2
23-01-2022 00:00;38.505;2
24-01-2022 00:00;38.307;2
25-01-2022 00:00;38.640;2
26-01-2022 00:00;38.909;2
27-01-2022 00:00;38.771;2
28-01-2022 00:00;31.059;2
29-01-2022 00:00;36.350;2
30-01-2022 00:00;38.947;2
31-01-2022 00:00;38.839;2
01-02-2022 00:00;44.639;2
02-02-2022 00:00;43.015;2
03-02-2022 00:00;47.595;2
04-02-2022 00:00;57.133;2
05-02-2022 00:00;57.978;2
06-02-2022 00:00;77.433;2
07-02-2022 00:00;77.932;2
08-02-2022 00:00;69.108;2
09-02-2022 00:00;66.714;2
10-02-2022 00:00;62.273;2
11-02-2022 00:00;55.771;2
12-02-2022 00:00;48.878;2
13-02-2022 00:00;52.503;2
14-02-2022 00:00;55.876;2
15-02-2022 00:00;52.098;2
16-02-2022 00:00;71.095;2
17-02-2022 00:00;132.117;2
18-02-2022 00:00;108.939;2
19-02-2022 00:00;104.479;2
20-02-2022 00:00;93.074;2
21-02-2022 00:00;98.744;2
22-02-2022 00:00;86.264;2
23-02-2022 00:00;82.463;2
24-02-2022 00:00;81.087;2
25-02-2022 00:00;87.067;2
26-02-2022 00:00;79.008;2
27-02-2022 00:00;74.159;2
28-02-2022 00:00;73.171;2
01-03-2022 00:00;71.772;2
02-03-2022 00:00;73.368;2
03-03-2022 00:00;78.016;2
04-03-2022 00:00;77.754;2
05-03-2022 00:00;73.033;2
06-03-2022 00:00;70.394;2
07-03-2022 00:00;67.995;2
08-03-2022 00:00;67.089;2
09-03-2022 00:00;63.854;2
10-03-2022 00:00;62.663;2
11-03-2022 00:00;60.653;2
12-03-2022 00:00;58.341;2
13-03-2022 00:00;56.850;2
14-03-2022 00:00;57.085;2
15-03-2022 00:00;57.732;2
16-03-2022 00:00;54.395;2
17-03-2022 00:00;55.452;2
18-03-2022 00:00;53.408;2
19-03-2022 00:00;49.514;2
20-03-2022 00:00;49.353;2
21-03-2022 00:00;48.627;2
22-03-2022 00:00;48.374;2
23-03-2022 00:00;48.488;2
24-03-2022 00:00;47.950;2
25-03-2022 00:00;48.772;2
26-03-2022 00:00;49.895;2
27-03-2022 00:00;46.429;2
28-03-2022 00:00;47.311;2
29-03-2022 00:00;44.092;2
30-03-2022 00:00;42.038;2
31-03-2022 00:00;46.666;2
01-04-2022 00:00;47.538;2
02-04-2022 00:00;48.456;2
03-04-2022 00:00;51.820;2
04-04-2022 00:00;65.999;2
05-04-2022 00:00;59.166;2
06-04-2022 00:00;62.288;2
07-04-2022 00:00;82.606;2
08-04-2022 00:00;73.006;2
09-04-2022 00:00;62.189;2
10-04-2022 00:00;54.845;2
11-04-2022 00:00;50.671;2
12-04-2022 00:00;48.001;2
13-04-2022 00:00;51.108;2
14-04-2022 00:00;50.789;2
15-04-2022 00:00;46.273;2
16-04-2022 00:00;44.460;2
17-04-2022 00:00;44.651;2
18-04-2022 00:00;42.808;2
19-04-2022 00:00;42.001;2
20-04-2022 00:00;39.050;2
21-04-2022 00:00;38.799;2
22-04-2022 00:00;39.119;2
23-04-2022 00:00;37.706;2
24-04-2022 00:00;35.199;2
25-04-2022 00:00;32.640;2
26-04-2022 00:00;32.155;2
27-04-2022 00:00;33.105;2
28-04-2022 00:00;32.005;2
29-04-2022 00:00;29.193;2
30-04-2022 00:00;29.846;2
01-05-2022 00:00;28.182;2
02-05-2022 00:00;27.349;2
03-05-2022 00:00;28.771;2
04-05-2022 00:00;28.139;2
05-05-2022 00:00;25.201;2
06-05-2022 00:00;25.596;2
07-05-2022 00:00;27.391;2
08-05-2022 00:00;23.188;2
09-05-2022 00:00;22.966;2
10-05-2022 00:00;23.818;2
11-05-2022 00:00;24.775;2
12-05-2022 00:00;29.307;2
13-05-2022 00:00;24.647;2
14-05-2022 00:00;24.902;2
15-05-2022 00:00;22.814;2
16-05-2022 00:00;22.757;2
17-05-2022 00:00;23.670;2
18-05-2022 00:00;23.490;2
19-05-2022 00:00;25.885;2
20-05-2022 00:00;25.112;2
21-05-2022 00:00;25.078;2
22-05-2022 00:00;23.463;2
23-05-2022 00:00;23.090;2
24-05-2022 00:00;26.241;2
25-05-2022 00:00;25.493;2
26-05-2022 00:00;24.552;2
27-05-2022 00:00;20.545;2
28-05-2022 00:00;20.757;2
29-05-2022 00:00;20.270;2
30-05-2022 00:00;16.637;2
31-05-2022 00:00;18.508;2
01-06-2022 00:00;19.601;2
02-06-2022 00:00;17.657;2
03-06-2022 00:00;19.614;2
04-06-2022 00:00;19.853;2
05-06-2022 00:00;19.711;2
06-06-2022 00:00;24.262;2
07-06-2022 00:00;39.945;2
08-06-2022 00:00;35.508;2
09-06-2022 00:00;31.229;2
10-06-2022 00:00;22.285;2
11-06-2022 00:00;16.512;2
12-06-2022 00:00;16.235;2
13-06-2022 00:00;16.103;2
14-06-2022 00:00;15.193;2
15-06-2022 00:00;15.401;2
16-06-2022 00:00;12.894;2
17-06-2022 00:00;7.570;2
18-06-2022 00:00;11.161;2
19-06-2022 00:00;15.112;2
20-06-2022 00:00;12.463;2
21-06-2022 00:00;12.461;2
22-06-2022 00:00;10.817;2
23-06-2022 00:00;11.804;2
24-06-2022 00:00;16.472;2
25-06-2022 00:00;16.838;2
26-06-2022 00:00;17.156;2
27-06-2022 00:00;18.206;2
28-06-2022 00:00;18.180;2
29-06-2022 00:00;15.127;2
30-06-2022 00:00;15.131;2
01-07-2022 00:00;14.079;2
02-07-2022 00:00;13.711;2
03-07-2022 00:00;14.367;2
04-07-2022 00:00;16.231;2
05-07-2022 00:00;13.780;2
06-07-2022 00:00;11.743;2
07-07-2022 00:00;14.820;2
08-07-2022 00:00;12.216;2
09-07-2022 00:00;11.580;2
10-07-2022 00:00;16.385;2
11-07-2022 00:00;17.223;2
12-07-2022 00:00;18.325;2
13-07-2022 00:00;19.325;2
14-07-2022 00:00;14.036;2
15-07-2022 00:00;12.230;2
16-07-2022 00:00;12.992;2
17-07-2022 00:00;12.470;2
18-07-2022 00:00;15.105;2
19-07-2022 00:00;16.142;2
20-07-2022 00:00;17.506;2
21-07-2022 00:00;16.368;2
22-07-2022 00:00;12.337;2
23-07-2022 00:00;11.711;2
24-07-2022 00:00;13.072;2
25-07-2022 00:00;16.093;2
26-07-2022 00:00;12.363;2
27-07-2022 00:00;8.513;2
28-07-2022 00:00;8.083;2
29-07-2022 00:00;8.108;2
30-07-2022 00:00;9.900;2
31-07-2022 00:00;12.125;2
01-08-2022 00:00;14.488;2
02-08-2022 00:00;9.560;2
03-08-2022 00:00;14.437;2
04-08-2022 00:00;14.524;2
05-08-2022 00:00;9.526;2
06-08-2022 00:00;6.911;2
07-08-2022 00:00;6.227;2
08-08-2022 00:00;8.235;2
09-08-2022 00:00;6.920;2
10-08-2022 00:00;7.238;2
11-08-2022 00:00;6.941;2
12-08-2022 00:00;6.245;2
13-08-2022 00:00;6.495;2
14-08-2022 00:00;6.069;2
15-08-2022 00:00;6.633;2
16-08-2022 00:00;9.822;2
17-08-2022 00:00;7.905;2
18-08-2022 00:00;8.195;2
19-08-2022 00:00;7.456;2
20-08-2022 00:00;6.738;2
21-08-2022 00:00;4.524;2
22-08-2022 00:00;3.274;2
23-08-2022 00:00;3.688;2
24-08-2022 00:00;3.396;2
25-08-2022 00:00;2.886;2
26-08-2022 00:00;3.747;2
27-08-2022 00:00;3.685;2
28-08-2022 00:00;2.775;2
29-08-2022 00:00;3.721;2
30-08-2022 00:00;2.624;2
31-08-2022 00:00;2.213;2
01-09-2022 00:00;2.197;2
02-09-2022 00:00;2.286;2
03-09-2022 00:00;2.799;2
04-09-2022 00:00;3.153;2
05-09-2022 00:00;2.529;2
06-09-2022 00:00;2.488;2
07-09-2022 00:00;4.284;2
08-09-2022 00:00;8.706;2
09-09-2022 00:00;16.109;2
10-09-2022 00:00;11.330;2
11-09-2022 00:00;9.578;2
12-09-2022 00:00;9.723;2
13-09-2022 00:00;14.011;2
14-09-2022 00:00;10.767;2
15-09-2022 00:00;8.704;2
16-09-2022 00:00;8.110;2
17-09-2022 00:00;8.955;2
18-09-2022 00:00;8.302;2
19-09-2022 00:00;8.414;2
20-09-2022 00:00;6.957;2
21-09-2022 00:00;5.866;2
22-09-2022 00:00;7.424;2
23-09-2022 00:00;7.939;2
24-09-2022 00:00;9.072;2
25-09-2022 00:00;9.367;2
26-09-2022 00:00;9.202;2
27-09-2022 00:00;19.893;2
28-09-2022 00:00;14.855;2
29-09-2022 00:00;19.219;2
30-09-2022 00:00;14.164;2
01-10-2022 00:00;11.044;2
02-10-2022 00:00;10.112;2
03-10-2022 00:00;8.680;2
04-10-2022 00:00;8.225;2
05-10-2022 00:00;8.598;2
06-10-2022 00:00;8.532;2
07-10-2022 00:00;8.457;2
08-10-2022 00:00;8.095;2
09-10-2022 00:00;6.294;2
10-10-2022 00:00;6.087;2
11-10-2022 00:00;6.555;2
12-10-2022 00:00;6.328;2
13-10-2022 00:00;7.029;2
14-10-2022 00:00;6.745;2
15-10-2022 00:00;6.912;2
16-10-2022 00:00;6.958;2
17-10-2022 00:00;5.493;2
18-10-2022 00:00;5.361;2
19-10-2022 00:00;4.006;2
20-10-2022 00:00;2.854;2
21-10-2022 00:00;6.655;2
22-10-2022 00:00;5.505;2
23-10-2022 00:00;4.617;2
24-10-2022 00:00;7.634;2
25-10-2022 00:00;8.509;2
26-10-2022 00:00;8.394;2
27-10-2022 00:00;8.137;2
28-10-2022 00:00;8.314;2
29-10-2022 00:00;7.750;2
30-10-2022 00:00;9.566;2
31-10-2022 00:00;10.141;2
01-11-2022 00:00;10.880;2
02-11-2022 00:00;10.775;2
03-11-2022 00:00;10.402;2
04-11-2022 00:00;10.433;2
05-11-2022 00:00;9.746;2
06-11-2022 00:00;10.835;2
07-11-2022 00:00;14.563;2
08-11-2022 00:00;15.411;2
09-11-2022 00:00;14.018;2
10-11-2022 00:00;14.085;2
11-11-2022 00:00;14.441;2
12-11-2022 00:00;14.064;2
13-11-2022 00:00;12.451;2
14-11-2022 00:00;11.563;2
15-11-2022 00:00;11.398;2
16-11-2022 00:00;10.194;2
17-11-2022 00:00;8.448;2
18-11-2022 00:00;8.417;2
19-11-2022 00:00;7.947;2
20-11-2022 00:00;10.268;2
21-11-2022 00:00;10.869;2
22-11-2022 00:00;11.342;2
23-11-2022 00:00;15.689;2
24-11-2022 00:00;16.195;2
25-11-2022 00:00;16.198;2
26-11-2022 00:00;19.493;2
27-11-2022 00:00;18.389;2
28-11-2022 00:00;18.158;2
29-11-2022 00:00;18.902;2
30-11-2022 00:00;13.432;2
01-12-2022 00:00;12.114;2
02-12-2022 00:00;11.315;2
03-12-2022 00:00;10.171;2
04-12-2022 00:00;9.858;2
05-12-2022 00:00;10.787;2
06-12-2022 00:00;11.342;2
07-12-2022 00:00;10.384;2
08-12-2022 00:00;8.676;2
09-12-2022 00:00;9.624;2
10-12-2022 00:00;10.911;2
11-12-2022 00:00;10.702;2
12-12-2022 00:00;10.746;2
13-12-2022 00:00;11.608;2
14-12-2022 00:00;12.190;2
15-12-2022 00:00;12.726;2
16-12-2022 00:00;13.365;2
17-12-2022 00:00;12.008;2
18-12-2022 00:00;12.596;2
19-12-2022 00:00;13.517;2
20-12-2022 00:00;26.312;2
21-12-2022 00:00;27.950;2
22-12-2022 00:00;26.025;2
23-12-2022 00:00;22.564;2
24-12-2022 00:00;18.083;2
25-12-2022 00:00;20.947;2
26-12-2022 00:00;25.486;2
27-12-2022 00:00;24.473;2
28-12-2022 00:00;33.805;2
29-12-2022 00:00;59.076;2
30-12-2022 00:00;51.548;2
31-12-2022 00:00;50.563;2
